Cupo_TC,SEX_1,SEX_2,EDUCATION_1,EDUCATION_2,EDUCATION_3,EDUCATION_4,MARRIAGE_1,MARRIAGE_2,MARRIAGE_3,AGE,RETRASO_PAGO_ESTADO_t-0,RETRASO_PAGO_ESTADO_t-1,RETRASO_PAGO_ESTADO_t-2,RETRASO_PAGO_ESTADO_t-3,RETRASO_PAGO_ESTADO_t-4,RETRASO_PAGO_ESTADO_t-5,DEUDA_MES_t-0,DEUDA_MES_t-1,DEUDA_MES_t-2,DEUDA_MES_t-3,DEUDA_MES_t-4,DEUDA_MES_t-5,PAGO_MES_t-0,PAGO_MES_t-1,PAGO_MES_t-2,PAGO_MES_t-3,PAGO_MES_t-4,PAGO_MES_t-5,default payment next month,AGE_DECILES,PROMEDIO_DEUDA,CUPO_DECILES,DEUDA/CUPO
400000,1,0,0,1,0,0,1,0,0,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,10,0.0
320000,1,0,0,0,1,0,1,0,0,29,0,0,-2,-1,-1,0,12130,0,0,364,16177,16706,0,0,364,16177,800,650,1,3,7562.833333333333,9,0.023633854166666666
160000,0,1,0,0,1,0,0,1,0,40,1,-1,-1,-1,-1,-1,0,567,4027,3100,2123,4899,567,4059,3100,2123,4899,3165,0,7,2452.6666666666665,6,0.015329166666666666
270000,0,1,0,0,1,0,1,0,0,32,0,0,0,0,0,0,47116,47771,51414,52993,54962,56523,2000,5000,3000,4000,3000,3000,0,5,51796.5,8,0.1918388888888889
70000,1,0,0,1,0,0,1,0,0,30,0,0,0,2,0,0,10149,11454,9638,8761,8572,9274,2000,2000,0,1000,1000,4000,0,4,9641.333333333334,3,0.13773333333333335
600000,0,1,0,0,1,0,0,1,0,53,2,2,0,0,0,0,467150,458862,469703,447130,440982,434715,0,18000,16000,16000,21000,20000,1,10,453090.3333333333,10,0.7551505555555555
150000,1,0,0,0,1,0,1,0,0,23,-1,-1,-1,-1,-1,-2,227,6686,11609,3234,1414,5281,6692,11609,3623,1414,5281,2822,0,1,4741.833333333333,5,0.03161222222222222
50000,0,1,1,0,0,0,0,1,0,22,0,0,0,0,0,0,46450,47599,48456,44546,43256,13342,2200,2016,2009,2092,1020,1018,0,1,40608.166666666664,2,0.8121633333333332
480000,0,1,0,0,1,0,0,1,0,47,0,0,0,0,0,0,69046,70490,71931,73362,74897,76461,2548,2602,2618,2709,2800,6098,0,9,72697.83333333333,10,0.15145381944444444
190000,1,0,0,0,1,0,1,0,0,28,0,0,2,0,0,0,7188,9521,9224,10262,13083,13372,2459,0,1200,3000,500,510,0,3,10441.666666666666,6,0.05495614035087719
20000,1,0,0,0,1,0,1,0,0,23,0,0,0,0,0,-2,17246,16988,15973,18773,0,0,2000,2000,3000,0,0,0,0,1,11496.666666666666,1,0.5748333333333333
360000,0,1,0,0,1,0,0,1,0,40,-2,-2,-2,-2,-2,-1,1126,3449,3168,1469,1833,1449,3455,3168,1469,1833,1449,0,0,7,2082.3333333333335,9,0.00578425925925926
310000,1,0,0,0,1,0,0,1,0,41,-1,2,-1,-1,-1,0,3640,1094,9445,5202,14589,11673,0,9453,5206,14589,0,16563,0,8,7607.166666666667,9,0.02453924731182796
40000,0,1,0,0,1,0,1,0,0,35,1,2,2,2,2,3,11074,10600,20406,20774,22132,21497,0,10000,1000,2000,0,0,1,6,17747.166666666668,2,0.4436791666666667
160000,0,1,1,0,0,0,0,1,0,38,0,0,0,0,0,0,25003,23621,24994,15778,9333,7083,2000,5060,5000,1500,0,0,0,7,17635.333333333332,6,0.11022083333333332
340000,1,0,0,1,0,0,0,1,0,31,-1,-1,-1,-1,-1,-1,18495,1609,17707,31778,46063,43101,1611,17709,31780,47056,43117,46771,0,4,26458.833333333332,9,0.07782009803921568
140000,1,0,1,0,0,0,0,1,0,46,0,0,0,0,0,0,68075,69972,71805,73613,75426,77169,3000,3000,3000,3000,3000,5000,0,9,72676.66666666667,5,0.5191190476190477
230000,1,0,0,1,0,0,0,1,0,27,0,0,0,0,0,0,25947,26998,25825,25908,26341,27898,1800,1500,1500,1000,2000,2000,0,2,26486.166666666668,7,0.1151572463768116
240000,1,0,0,0,1,0,1,0,0,38,-2,-2,-2,-2,-2,-2,3816,3816,3816,3816,816,3816,3816,3816,3816,816,3816,816,0,7,3316.0,8,0.013816666666666666
200000,1,0,0,0,1,0,0,1,0,34,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0.0,7,0.0
30000,0,1,0,1,0,0,1,0,0,35,3,2,2,0,0,0,13461,14179,13654,13979,15525,0,1228,0,553,1825,0,0,1,6,11799.666666666666,1,0.3933222222222222
200000,0,1,0,0,1,0,1,0,0,28,-2,-1,2,0,0,2,95065,112893,110059,34125,36031,31885,20000,0,34000,2500,0,50000,0,3,70009.66666666667,7,0.35004833333333335
20000,0,1,0,1,0,0,0,1,0,27,-1,-1,-1,-1,-1,-1,690,665,1164,1523,1228,500,665,1164,1523,1228,500,0,0,2,961.6666666666666,1,0.04808333333333333
70000,1,0,0,0,1,0,1,0,0,27,-1,-1,-1,-1,-1,-1,157,157,157,157,157,307,157,157,157,157,307,507,0,2,182.0,3,0.0026
240000,1,0,0,0,1,0,1,0,0,39,0,-1,0,0,0,0,52595,238861,198351,195242,187710,171828,238861,6678,7537,10555,5223,5829,0,7,174097.83333333334,8,0.7254076388888889
150000,1,0,1,0,0,0,0,1,0,45,1,-2,-2,-2,-2,-1,0,0,0,0,0,10640,0,0,0,0,10640,0,0,9,1773.3333333333333,5,0.011822222222222222
200000,1,0,0,0,1,0,0,1,0,40,-2,-2,-2,-2,-2,-2,2552,8064,32082,6914,1905,3244,8084,32105,7186,1905,3244,9768,0,7,9126.833333333334,7,0.04563416666666667
520000,1,0,0,0,1,0,1,0,0,35,0,0,0,0,0,0,60912,56728,55758,57911,54152,43108,7000,5000,5004,5000,5000,5031,0,6,54761.5,10,0.10531057692307692
250000,1,0,1,0,0,0,0,1,0,39,0,0,0,0,0,0,18376,20070,21428,22757,24382,28768,2000,2000,2000,2000,5000,4000,0,7,22630.166666666668,8,0.09052066666666667
550000,1,0,0,1,0,0,0,1,0,39,0,0,0,0,0,0,67886,67806,66328,26422,21386,17674,3688,2577,2169,1000,602,890,0,7,44583.666666666664,10,0.08106121212121212
80000,0,1,0,1,0,0,1,0,0,25,1,-2,-1,-1,-2,-2,0,0,431,0,0,0,0,431,0,0,0,0,0,1,71.83333333333333,3,0.0008979166666666667
150000,0,1,0,1,0,0,0,1,0,33,1,2,2,0,0,2,8967,11510,12022,12524,13868,13502,3001,1000,1000,1700,0,1000,0,5,12065.5,5,0.08043666666666667
50000,0,1,0,1,0,0,1,0,0,25,2,2,2,0,0,0,19775,21679,18566,19918,19584,18508,3800,0,2000,1500,1000,2000,1,1,19671.666666666668,2,0.39343333333333336
10000,0,1,1,0,0,0,1,0,0,23,0,0,0,0,0,0,8604,8594,9259,9733,9528,9513,1600,1351,1215,400,200,166,0,1,9205.166666666666,11,0.9205166666666666
220000,0,1,0,0,1,0,1,0,0,33,0,0,0,0,0,0,22708,24330,25918,27479,28877,30237,2000,2000,2000,2000,2000,2000,0,5,26591.5,7,0.12087045454545454
50000,0,1,0,1,0,0,0,0,1,37,0,0,0,0,-1,0,49642,48381,44113,8522,17948,9390,2060,1014,170,17948,188,390,0,6,29666.0,2,0.59332
100000,1,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,97763,93834,86360,77594,78030,78506,4500,3000,3000,3000,3000,3000,0,7,85347.83333333333,4,0.8534783333333333
170000,1,0,0,0,1,0,1,0,0,28,0,0,0,0,0,0,130370,131199,128900,125514,127280,128839,6530,4860,22500,4820,4877,4962,0,3,128683.66666666667,6,0.7569627450980393
30000,1,0,0,1,0,0,1,0,0,29,0,0,2,0,0,-2,22501,20210,8762,6200,0,0,2429,5,1062,0,0,0,0,3,9612.166666666666,1,0.32040555555555555
70000,0,1,0,0,1,0,1,0,0,30,0,0,0,2,0,0,2329,55664,59529,57571,57871,60872,55000,5800,0,2250,4500,0,1,4,48972.666666666664,3,0.6996095238095238
60000,0,1,0,1,0,0,0,1,0,36,3,2,2,7,7,6,2400,2400,2400,2400,2400,1800,0,0,0,0,0,0,1,6,2300.0,3,0.03833333333333333
60000,0,1,0,1,0,0,1,0,0,29,0,0,0,0,0,0,34081,23215,30340,28368,28962,26589,2000,8565,969,1004,1000,900,0,3,28592.5,3,0.47654166666666664
50000,0,1,0,0,1,0,1,0,0,29,1,2,2,2,2,2,14497,13975,25731,26112,26548,25970,0,12000,1100,1000,0,2500,0,3,22138.833333333332,2,0.44277666666666665
240000,1,0,0,1,0,0,1,0,0,38,-2,-2,-2,-2,-2,-2,34752,30073,24315,3724,28347,11280,30073,24315,3724,28347,11280,31266,0,7,22081.833333333332,8,0.09200763888888888
210000,1,0,0,1,0,0,0,1,0,42,-2,-2,-2,-2,-2,-2,7065,1459,1835,2396,0,0,1459,1835,2396,0,0,0,0,8,2125.8333333333335,7,0.010123015873015874
120000,1,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,108300,108538,94833,49078,40643,4200,5000,4121,2000,2000,2000,96583,0,7,67598.66666666667,5,0.5633222222222223
220000,1,0,0,0,1,0,1,0,0,42,-1,-1,-1,-1,-1,-1,26340,31523,35718,24288,25720,48759,31533,20600,24288,25720,48759,23303,0,8,32058.0,7,0.14571818181818183
290000,0,1,0,0,1,0,0,1,0,36,2,0,0,0,0,0,170953,170747,171002,170795,170795,171003,546,1002,795,795,1003,998,0,6,170882.5,9,0.58925
140000,1,0,1,0,0,0,0,1,0,52,0,0,0,0,0,0,76902,70841,61422,52576,51301,48202,3000,2200,2400,2000,2050,2150,0,10,60207.333333333336,5,0.43005238095238096
210000,1,0,0,1,0,0,0,1,0,39,-1,-1,-1,0,0,-1,836,4247,17162,12949,12023,7324,4278,17213,6015,2083,7360,12142,0,7,9090.166666666666,7,0.043286507936507936
280000,1,0,0,0,1,0,0,1,0,51,-1,-1,-1,-1,-1,-1,11223,15225,4951,2408,8360,6202,15262,4951,2408,8360,6202,200,0,10,8061.5,8,0.02879107142857143
50000,1,0,1,0,0,0,0,1,0,22,0,0,0,0,0,0,18722,18160,16997,13150,8866,7899,1411,1194,379,281,321,197,0,1,13965.666666666666,2,0.2793133333333333
20000,0,1,0,1,0,0,1,0,0,32,0,0,0,0,0,0,15121,15424,15468,11082,11303,10768,1700,1488,1172,393,415,616,0,5,13194.333333333334,1,0.6597166666666667
150000,0,1,0,0,1,0,1,0,0,28,0,-1,-1,-1,0,0,123767,18479,7672,1736,82188,67578,20732,7672,1736,82178,5000,2600,0,3,50236.666666666664,5,0.3349111111111111
140000,1,0,0,1,0,0,1,0,0,29,0,0,0,2,0,0,62023,61729,67891,65861,64848,64936,3000,8600,6,2500,2500,2500,0,3,64548.0,5,0.46105714285714283
260000,1,0,0,0,1,0,1,0,0,26,0,0,0,0,0,0,145165,149173,142730,148307,152375,158435,6500,7000,8000,6500,8500,5600,0,2,149364.16666666666,8,0.5744775641025641
320000,1,0,0,0,1,0,1,0,0,28,-1,0,-1,-1,-1,-1,18506,12237,913,5356,58545,7357,1062,1116,5384,58837,7393,5926,0,3,17152.333333333332,9,0.05360104166666666
290000,0,1,0,1,0,0,1,0,0,38,-1,-1,-1,-1,-1,-1,72607,1995,2791,4644,2936,2245,2003,2803,4680,2956,2254,1811,0,7,14536.333333333334,9,0.050125287356321845
100000,1,0,1,0,0,0,1,0,0,39,-1,-1,-1,-1,-1,-1,1130,600,0,660,2030,3170,600,0,660,2030,3170,1152,0,7,1265.0,4,0.01265
360000,1,0,0,0,1,0,0,1,0,31,-2,-2,-2,-2,-2,-2,0,18540,9007,9500,8675,6573,18540,10000,10000,9000,6600,32810,0,4,8715.833333333334,9,0.02421064814814815
90000,1,0,1,0,0,0,0,1,0,45,0,0,0,0,0,0,63115,33963,33807,2966,1223,0,1988,1900,59,24,0,0,0,9,22512.333333333332,4,0.25013703703703705
200000,1,0,1,0,0,0,1,0,0,45,0,0,0,0,0,0,69817,71272,76740,67480,68843,70266,2049,6104,1839,1862,1918,2149,0,9,70736.33333333333,7,0.3536816666666666
400000,0,1,0,1,0,0,1,0,0,35,0,0,-2,-1,0,0,11052,0,0,53826,55061,71541,0,0,53826,1642,20000,1256,0,6,31913.333333333332,10,0.07978333333333333
80000,0,1,1,0,0,0,1,0,0,33,1,-1,-1,-1,-2,-2,0,3495,500,0,0,0,3495,765,0,0,0,0,0,5,665.8333333333334,3,0.008322916666666668
100000,1,0,0,0,1,0,0,1,0,26,0,0,0,0,0,0,98530,95849,97235,93531,43975,45512,4301,4615,2729,1275,47052,1680,0,2,79105.33333333333,4,0.7910533333333333
20000,1,0,0,0,1,0,1,0,0,25,0,0,0,0,0,0,17977,17776,18886,19551,18964,19676,2000,1700,1300,662,1000,747,0,1,18805.0,1,0.94025
20000,1,0,1,0,0,0,0,1,0,40,-1,-1,-1,-1,-1,-1,2946,0,390,390,390,390,0,390,390,390,390,780,0,7,751.0,1,0.03755
250000,1,0,0,1,0,0,0,1,0,29,2,2,2,0,0,2,128413,124320,108995,84196,95286,93613,5300,0,3100,12500,0,2100,1,3,105803.83333333333,8,0.42321533333333333
220000,1,0,0,0,1,0,1,0,0,27,0,0,0,0,0,0,67028,32546,29814,31488,8495,10170,5332,5000,10238,5000,5000,2000,0,2,29923.5,7,0.1360159090909091
70000,0,1,0,1,0,0,1,0,0,31,0,0,0,0,2,0,46079,47232,48618,51134,50222,48874,2200,2500,3600,0,1754,1892,1,4,48693.166666666664,3,0.6956166666666667
300000,1,0,0,0,1,0,1,0,0,28,0,0,2,0,0,0,24763,33484,31501,32678,36147,40503,10700,0,2000,4000,5000,0,0,3,33179.333333333336,9,0.11059777777777778
30000,1,0,0,1,0,0,1,0,0,25,0,0,0,0,0,0,19309,20009,21034,22050,22490,22961,1325,1350,1366,806,834,836,1,1,21308.833333333332,1,0.7102944444444445
120000,0,1,0,1,0,0,0,1,0,29,-1,-1,2,-1,0,0,579,2718,1280,3783,2522,1261,3580,0,3822,0,0,1261,0,3,2023.8333333333333,5,0.016865277777777778
160000,1,0,0,1,0,0,1,0,0,27,0,0,0,0,0,-2,78592,80240,39835,41150,0,0,3700,1700,2000,0,0,0,0,2,39969.5,6,0.249809375
200000,1,0,0,0,1,0,0,1,0,36,-1,-1,-1,-1,-1,-1,2444,1301,3207,3284,1111,8349,1301,3210,3284,1111,8349,4249,0,6,3282.6666666666665,7,0.016413333333333332
20000,1,0,0,0,1,0,1,0,0,24,0,0,0,0,0,0,15036,16069,16774,17266,17539,18033,1580,1280,770,700,785,600,0,1,16786.166666666668,1,0.8393083333333334
100000,1,0,0,1,0,0,1,0,0,25,-2,-2,-1,0,0,0,880,880,2926,60540,60929,64121,880,2926,58801,2200,5000,3000,0,1,31712.666666666668,4,0.31712666666666667
290000,1,0,0,0,1,0,0,1,0,38,-1,-1,-1,-1,-1,-1,3613,14708,7209,14912,45473,15095,14718,7420,15118,45473,15095,8908,0,7,16835.0,9,0.058051724137931034
180000,1,0,0,1,0,0,1,0,0,32,-2,-2,-2,-2,-2,-2,0,0,1980,0,0,858,0,1980,0,0,858,0,0,5,473.0,6,0.002627777777777778
140000,0,1,0,0,1,0,1,0,0,27,-1,-1,-1,-1,-1,-1,776,0,776,380,1157,768,0,1552,380,1157,783,388,0,2,642.8333333333334,5,0.004591666666666667
50000,1,0,0,1,0,0,0,1,0,45,0,0,0,0,0,0,39944,41180,41870,8469,8411,8361,2124,2037,1130,295,302,296,0,9,24705.833333333332,2,0.49411666666666665
120000,0,1,0,1,0,0,0,1,0,40,0,0,0,0,0,0,94166,73086,62511,36996,30311,26414,3500,2347,5000,3000,2000,10000,0,7,53914.0,5,0.4492833333333333
80000,1,0,0,0,1,0,1,0,0,24,0,0,2,0,0,0,39813,46375,43576,28468,25971,23686,9425,1,2012,1091,1006,2516,1,1,34648.166666666664,3,0.4331020833333333
200000,0,1,0,1,0,0,1,0,0,40,0,0,0,0,0,2,16816,17852,18562,18965,24424,23883,1610,1310,713,5800,0,3000,0,7,20083.666666666668,7,0.10041833333333335
460000,0,1,0,0,1,0,0,1,0,44,-1,-1,-1,-1,-1,-1,15264,51372,103119,68541,28269,75942,51383,103142,68541,28269,76056,52143,0,9,57084.5,10,0.12409673913043479
260000,1,0,1,0,0,0,0,1,0,41,0,-1,-1,0,0,0,2472,8160,4549,5502,3487,5416,8160,4549,1056,139,2000,381,1,8,4931.0,8,0.018965384615384617
60000,1,0,0,1,0,0,0,1,0,40,0,0,0,-1,-1,-1,28738,30216,23720,1569,5580,2211,4000,1010,1569,5580,2211,0,1,7,15339.0,3,0.25565
110000,0,1,0,1,0,0,1,0,0,24,0,0,0,0,0,0,105927,65575,66495,67415,68538,78911,2375,2395,2397,2583,12000,2583,0,1,75476.83333333333,4,0.6861530303030302
50000,0,1,0,1,0,0,1,0,0,41,0,0,0,0,0,0,45284,43951,47169,19096,19652,18889,1844,4562,667,847,700,655,0,8,32340.166666666668,2,0.6468033333333334
170000,1,0,0,1,0,0,0,1,0,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.0,6,0.0
150000,1,0,0,0,1,0,0,1,0,32,0,0,0,0,0,0,23364,22846,25779,22303,16981,16837,1450,5779,1300,700,1000,1000,0,5,21351.666666666668,5,0.14234444444444444
50000,0,1,0,1,0,0,0,1,0,43,0,0,0,0,0,0,25387,25435,23268,23365,19602,18462,1374,1418,1295,677,669,686,0,8,22586.5,2,0.45173
80000,1,0,0,0,1,0,1,0,0,44,0,0,2,2,3,2,41630,48893,47831,57000,55489,57450,8000,0,10000,0,3000,2500,1,9,51382.166666666664,3,0.6422770833333333
200000,0,1,0,0,0,1,0,1,0,49,0,0,0,0,0,0,49221,49599,50942,50146,50235,48984,1689,2164,2500,3480,2500,3000,0,9,49854.5,7,0.2492725
300000,0,1,0,0,1,0,1,0,0,29,-1,-1,-1,-1,-1,-1,696,696,696,696,696,696,696,696,696,696,696,696,0,3,696.0,9,0.00232
80000,0,1,0,0,1,0,0,1,0,46,0,0,0,0,0,0,78861,77719,45961,29537,29758,30153,2435,1463,1039,1068,1267,1000,0,9,48664.833333333336,3,0.6083104166666667
400000,1,0,0,0,1,0,0,1,0,40,-1,-1,-1,0,0,-1,1107,3891,120338,8318,8488,130,3891,120407,0,170,130,8595,0,7,23712.0,10,0.05928
50000,1,0,0,0,1,0,0,1,0,34,0,0,0,0,2,0,49135,49209,36372,30305,29742,30556,1971,2000,3342,0,1400,1000,0,5,37553.166666666664,2,0.7510633333333333
290000,1,0,0,0,1,0,0,1,0,50,0,0,0,0,0,0,165563,128747,120469,78892,81561,83687,7000,10009,5000,5000,5000,10000,0,10,109819.83333333333,9,0.3786890804597701
50000,0,1,0,1,0,0,0,1,0,51,0,0,0,0,0,0,49613,49326,47010,20661,14528,15544,3036,6000,1000,2000,2500,3000,0,10,32780.333333333336,2,0.6556066666666667
240000,0,1,0,1,0,0,0,0,1,35,0,0,0,0,0,0,18392,16427,16475,14648,9384,8171,1505,1327,1500,500,500,2000,0,6,13916.166666666666,8,0.05798402777777777
300000,1,0,0,0,1,0,0,1,0,36,-1,-1,-1,-2,-2,-1,2072,2654,0,0,0,380,2654,0,0,0,380,0,0,6,851.0,9,0.0028366666666666666
310000,0,1,0,1,0,0,1,0,0,46,2,0,0,0,0,0,102064,104072,105063,107113,109263,120347,5030,4000,3633,3671,12600,0,1,9,107987.0,9,0.34834516129032256
120000,1,0,0,1,0,0,1,0,0,54,0,0,0,0,0,0,20157,19295,13531,10129,11581,12782,2000,1500,1500,2000,1782,2000,0,10,14579.166666666666,5,0.12149305555555555
210000,1,0,0,0,1,0,0,1,0,39,0,0,0,0,0,0,35639,42091,27751,30418,23180,68842,10000,1372,5000,1304,60000,3000,0,7,37986.833333333336,7,0.18088968253968254
130000,1,0,1,0,0,0,0,1,0,45,-1,-1,-1,2,-1,-1,780,0,780,390,540,11040,0,780,0,540,11040,953,0,9,2255.0,5,0.017346153846153844
90000,1,0,0,1,0,0,1,0,0,28,2,2,0,0,0,2,65521,63869,65212,66627,70652,69397,0,2368,2500,5140,0,2600,1,3,66879.66666666667,4,0.7431074074074074
20000,1,0,0,1,0,0,0,1,0,38,3,4,3,2,2,2,18666,18087,17517,16930,18043,17156,0,0,0,1381,0,1600,1,7,17733.166666666668,1,0.8866583333333334
100000,1,0,0,1,0,0,0,1,0,47,0,0,0,0,0,0,24735,27555,29798,31028,33544,35328,3555,3000,2028,3354,2328,7300,0,9,30331.333333333332,4,0.3033133333333333
10000,1,0,0,0,1,0,1,0,0,27,-1,-1,-2,-2,-2,-2,499,0,0,0,0,0,0,0,0,0,0,0,1,2,83.16666666666667,11,0.008316666666666667
170000,1,0,0,0,1,0,1,0,0,30,-1,0,-1,-1,0,-1,1560,1280,590,1168,2160,145564,1000,590,1168,1582,145564,5069,0,4,25387.0,6,0.14933529411764707
80000,1,0,0,0,1,0,1,0,0,29,0,0,0,0,0,2,19833,21192,22842,24147,29133,28532,2000,2000,2000,5394,0,5000,0,3,24279.833333333332,3,0.30349791666666665
70000,1,0,0,0,1,0,1,0,0,24,0,0,2,2,2,2,48432,52650,53099,51648,55409,54366,5000,1900,0,4600,0,2300,0,1,52600.666666666664,3,0.7514380952380952
320000,0,1,0,0,1,0,1,0,0,57,0,0,0,0,0,0,234704,242324,241384,156047,153955,133407,11000,12000,7500,6200,4600,5000,0,10,193636.83333333334,9,0.6051151041666667
80000,0,1,0,0,1,0,0,1,0,47,-1,-1,-1,-1,-1,-1,2001,2338,5655,1670,3096,4590,2338,5655,1676,3096,4590,5598,1,9,3225.0,3,0.0403125
200000,0,1,0,1,0,0,0,1,0,32,0,0,0,0,0,0,74150,66378,60722,53769,45928,38238,3000,5000,3000,2000,2000,3000,0,5,56530.833333333336,7,0.2826541666666667
100000,1,0,0,1,0,0,0,1,0,41,-2,-2,-2,-1,-1,-2,390,390,0,944,0,0,780,0,944,0,0,0,0,8,287.3333333333333,4,0.002873333333333333
50000,1,0,0,1,0,0,1,0,0,31,0,0,0,0,0,0,45861,47667,48119,8257,8037,9470,3687,5000,1000,309,2000,1000,0,4,27901.833333333332,2,0.5580366666666666
220000,1,0,0,1,0,0,1,0,0,37,-2,-2,-2,-2,-2,-2,2662,1918,4626,5602,769,5595,1918,4626,5602,769,5595,2538,0,6,3528.6666666666665,7,0.01603939393939394
240000,0,1,0,0,1,0,0,1,0,35,-2,-2,-2,-2,-2,-2,2007,21790,17102,13367,22659,22707,21817,1120,13434,22772,22820,8050,0,6,16605.333333333332,8,0.06918888888888888
410000,0,1,0,1,0,0,0,1,0,47,-1,-1,-1,-1,-1,-1,40390,9760,9712,11756,4128,12424,9760,9712,11771,4128,12424,8702,0,9,14695.0,10,0.035841463414634143
140000,0,1,0,1,0,0,1,0,0,28,1,3,4,3,2,0,82265,86127,84107,82362,74000,60977,5747,0,0,0,2600,2800,1,3,78306.33333333333,5,0.5593309523809523
50000,1,0,0,0,1,0,1,0,0,29,0,0,2,2,2,2,10532,13145,12637,13922,13556,14528,2800,0,1500,0,1200,0,1,3,13053.333333333334,2,0.26106666666666667
30000,1,0,0,1,0,0,1,0,0,23,0,0,0,0,2,0,22517,24148,25437,28391,27801,28684,2000,2000,3700,0,1500,1500,0,1,26163.0,1,0.8721
220000,1,0,0,1,0,0,1,0,0,30,-1,-1,-1,-1,0,0,596,892,7681,11642,23030,22449,892,7681,20000,20000,0,0,0,4,11048.333333333334,7,0.05021969696969697
160000,1,0,0,1,0,0,0,1,0,39,1,2,2,-2,-2,-2,40712,29920,0,0,0,0,0,0,0,0,0,0,0,7,11772.0,6,0.073575
240000,0,1,0,0,1,0,0,1,0,50,0,0,0,0,0,0,52771,54522,55634,56628,58228,59985,3000,2400,2300,2300,2500,2100,0,10,56294.666666666664,8,0.2345611111111111
20000,0,1,0,0,1,0,1,0,0,23,0,0,0,0,0,0,19247,18055,2059,2576,1834,1092,2500,1100,1500,200,200,942,0,1,7477.166666666667,1,0.37385833333333335
120000,1,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,97886,74638,70864,64193,61733,59717,3003,2823,2514,1732,1756,1689,0,7,71505.16666666667,5,0.5958763888888889
260000,1,0,0,1,0,0,1,0,0,31,0,0,0,0,0,0,69957,72727,73562,65954,30948,0,3945,2764,5431,633,0,0,0,4,52191.333333333336,8,0.20073589743589745
60000,1,0,0,1,0,0,0,1,0,39,0,0,0,0,0,0,32734,32234,32136,31204,30330,29934,1506,1881,1422,1021,1500,1056,0,7,31428.666666666668,3,0.5238111111111111
190000,1,0,0,0,1,0,1,0,0,28,2,2,2,2,2,2,159438,163684,166163,168592,171923,169165,8150,6500,6500,6000,0,6200,1,3,166494.16666666666,6,0.8762850877192981
110000,1,0,1,0,0,0,1,0,0,52,2,2,2,0,0,0,32085,34601,31304,29291,26415,23170,3393,0,1600,1000,1000,1360,0,10,29477.666666666668,4,0.26797878787878787
170000,0,1,0,1,0,0,0,1,0,46,0,0,0,0,0,0,94791,89330,88384,84456,69871,62012,4300,3314,3050,2600,2600,4860,1,9,81474.0,6,0.47925882352941174
150000,1,0,1,0,0,0,0,1,0,38,2,0,0,0,0,0,146057,142325,143548,146332,145993,146600,6527,6714,6705,5181,5437,5700,0,7,145142.5,5,0.9676166666666667
290000,0,1,0,1,0,0,0,1,0,48,0,0,0,0,0,0,224662,216134,163926,97524,35353,24481,10160,7147,5041,1581,3020,10000,0,9,127013.33333333333,9,0.43797701149425283
80000,1,0,0,1,0,0,0,1,0,26,0,0,-2,-2,-2,-2,13465,20577,10424,4898,847,1342,20587,10759,4995,847,1344,4774,0,2,8592.166666666666,3,0.10740208333333333
290000,0,1,1,0,0,0,0,1,0,55,0,0,0,0,0,0,21372,25278,29127,32901,36634,40460,5000,5000,5000,5000,5000,5000,0,10,30962.0,9,0.10676551724137931
460000,0,1,0,1,0,0,0,1,0,39,0,0,0,0,0,0,168182,165850,163366,151904,146707,140104,6051,5677,5350,5473,5218,4542,0,7,156018.83333333334,10,0.3391713768115942
110000,1,0,0,1,0,0,1,0,0,29,0,0,0,0,0,0,56073,59635,63179,66637,68037,70448,4500,4500,4500,2500,3500,5800,0,3,64001.5,4,0.5818318181818182
40000,0,1,0,1,0,0,1,0,0,35,2,0,0,0,0,-2,21072,20454,19977,20650,0,0,1504,1427,1100,0,0,0,0,6,13692.166666666666,2,0.34230416666666663
250000,0,1,0,0,1,0,1,0,0,29,0,0,0,0,0,0,51268,52542,53779,54503,55685,57985,2500,2500,2000,2000,3000,4100,0,3,54293.666666666664,8,0.21717466666666665
240000,0,1,0,1,0,0,1,0,0,25,2,0,0,0,0,0,178878,181717,165662,144277,112210,116047,6095,4729,5682,5500,5000,16290,1,1,149798.5,8,0.6241604166666667
330000,1,0,0,0,1,0,0,1,0,39,0,0,0,0,0,0,94384,46006,48123,50195,51942,55963,4000,3000,3000,3000,5000,2000,0,7,57768.833333333336,9,0.17505707070707072
220000,1,0,0,0,1,0,1,0,0,30,0,0,0,0,0,0,45346,42480,37160,29161,20209,22679,1947,2000,3776,606,10764,3217,0,4,32839.166666666664,7,0.14926893939393937
370000,0,1,0,0,1,0,0,1,0,40,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0.0,10,0.0
80000,1,0,0,1,0,0,0,1,0,34,0,0,0,2,0,0,63343,65325,69261,67551,71282,72942,3000,5631,0,5000,3000,4500,0,5,68284.0,3,0.85355
160000,0,1,0,0,1,0,1,0,0,33,-1,-1,-2,-2,-2,-2,100,0,0,0,0,0,0,0,0,0,0,0,0,5,16.666666666666668,6,0.00010416666666666667
